Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion,Revenue,Month,Year,Quarter,Weekday,Month_Name
2024-05-25,589,26,Product_38,Electronics,2,129.38,Europe,258.76,2024-05,2024,2,Saturday,May
2023-10-27,146,2,Product_14,Home & Garden,2,67.37,Africa,134.74,2023-10,2023,4,Friday,October
2023-10-30,846,37,Product_8,Clothing,3,58.12,Europe,174.35999999999999,2023-10,2023,4,Monday,October
2023-05-07,116,28,Product_34,Books,1,34.53,Asia,34.53,2023-05,2023,2,Sunday,May
2024-12-26,601,2,Product_23,Books,1,47.87,Europe,47.87,2024-12,2024,4,Thursday,December
2023-01-29,245,42,Product_32,Home & Garden,2,42.61,Oceania,85.22,2023-01,2023,1,Sunday,January
2024-05-07,336,35,Product_50,Electronics,1,19.5,Africa,19.5,2024-05,2024,2,Tuesday,May
2024-12-26,313,11,Product_26,Toys,4,11.68,Europe,46.72,2024-12,2024,4,Thursday,December
2024-05-04,829,33,Product_40,Books,1,77.06,Europe,77.06,2024-05,2024,2,Saturday,May
2023-10-03,825,47,Product_49,Clothing,1,45.7,Africa,45.7,2023-10,2023,4,Tuesday,October
2023-07-01,51,43,Product_14,Beauty,2,58.85,Africa,117.7,2023-07,2023,3,Saturday,July
2024-12-22,651,27,Product_24,Electronics,4,14.08,Asia,56.32,2024-12,2024,4,Sunday,December
2024-03-13,769,43,Product_13,Clothing,2,11.77,Europe,23.54,2024-03,2024,1,Wednesday,March
2024-05-17,367,30,Product_8,Books,6,23.1,Europe,138.60000000000002,2024-05,2024,2,Friday,May
2023-03-16,938,6,Product_15,Electronics,1,5.51,Oceania,5.51,2023-03,2023,1,Thursday,March
2023-08-20,867,40,Product_29,Toys,2,34.13,Oceania,68.26,2023-08,2023,3,Sunday,August
2024-12-04,485,19,Product_21,Home & Garden,3,43.47,Europe,130.41,2024-12,2024,4,Wednesday,December
2023-01-15,101,12,Product_4,Books,2,22.85,South America,45.7,2023-01,2023,1,Sunday,January
2023-09-15,934,37,Product_50,Sports,1,23.42,South America,23.42,2023-09,2023,3,Friday,September
2024-05-20,615,45,Product_9,Sports,1,12.88,South America,12.88,2024-05,2024,2,Monday,May
2024-08-06,653,4,Product_11,Toys,3,12.23,Oceania,36.69,2024-08,2024,3,Tuesday,August
2023-07-16,813,10,Product_6,Home & Garden,2,35.01,North America,70.02,2023-07,2023,3,Sunday,July
2024-04-13,316,22,Product_33,Clothing,1,16.89,South America,16.89,2024-04,2024,2,Saturday,April
2023-08-24,672,29,Product_39,Toys,1,148.22,Europe,148.22,2023-08,2023,3,Thursday,August
2024-08-10,915,32,Product_23,Sports,1,49.36,South America,49.36,2024-08,2024,3,Saturday,August
2023-04-26,71,22,Product_18,Sports,3,16.15,Asia,48.449999999999996,2023-04,2023,2,Wednesday,April
2023-03-23,202,8,Product_38,Books,1,43.88,Oceania,43.88,2023-03,2023,1,Thursday,March
2024-04-16,592,10,Product_19,Electronics,2,112.13,Europe,224.26,2024-04,2024,2,Tuesday,April
2023-09-07,640,18,Product_34,Clothing,1,73.74,Oceania,73.74,2023-09,2023,3,Thursday,September
2024-01-22,597,36,Product_10,Toys,3,72.33,Asia,216.99,2024-01,2024,1,Monday,January
2024-04-20,595,21,Product_32,Clothing,2,70.19,South America,140.38,2024-04,2024,2,Saturday,April
2023-03-16,952,21,Product_19,Clothing,1,23.18,South America,23.18,2023-03,2023,1,Thursday,March
2024-11-19,479,46,Product_29,Beauty,3,48.38,Asia,145.14000000000001,2024-11,2024,4,Tuesday,November
2023-06-25,110,40,Product_43,Toys,2,24.54,Europe,49.08,2023-06,2023,2,Sunday,June
2023-04-13,41,14,Product_24,Beauty,2,28.74,South America,57.48,2023-04,2023,2,Thursday,April
2024-11-22,10,5,Product_37,Beauty,3,98.23,Oceania,294.69,2024-11,2024,4,Friday,November
2023-02-09,276,40,Product_7,Books,1,30.45,Africa,30.45,2023-02,2023,1,Thursday,February
2024-04-24,414,39,Product_11,Electronics,3,11.14,North America,33.42,2024-04,2024,2,Wednesday,April
2024-06-30,784,1,Product_50,Beauty,2,12.2,Africa,24.4,2024-06,2024,2,Sunday,June
2023-09-19,722,29,Product_25,Sports,1,32.37,South America,32.37,2023-09,2023,3,Tuesday,September
2024-03-14,37,42,Product_38,Electronics,5,26.35,Africa,131.75,2024-03,2024,1,Thursday,March
2023-11-04,423,2,Product_27,Sports,3,40.16,Asia,120.47999999999999,2023-11,2023,4,Saturday,November
2023-12-16,897,45,Product_47,Sports,7,5.56,Oceania,38.919999999999995,2023-12,2023,4,Saturday,December
2023-06-19,984,30,Product_37,Sports,3,8.28,South America,24.839999999999996,2023-06,2023,2,Monday,June
2023-07-04,662,22,Product_30,Clothing,2,108.74,South America,217.48,2023-07,2023,3,Tuesday,July
2023-01-12,760,37,Product_11,Sports,1,119.89,Oceania,119.89,2023-01,2023,1,Thursday,January
2024-03-13,772,46,Product_35,Clothing,1,28.45,South America,28.45,2024-03,2024,1,Wednesday,March
2024-05-30,282,29,Product_28,Books,1,47.94,South America,47.94,2024-05,2024,2,Thursday,May
2024-05-08,788,34,Product_30,Electronics,4,43.9,Oceania,175.6,2024-05,2024,2,Wednesday,May
2024-08-01,456,20,Product_47,Books,2,41.25,Asia,82.5,2024-08,2024,3,Thursday,August
2024-02-13,618,24,Product_13,Sports,2,26.73,Europe,53.46,2024-02,2024,1,Tuesday,February
2024-12-30,651,49,Product_35,Home & Garden,6,21.32,Oceania,127.92,2024-12,2024,4,Monday,December
2023-03-07,171,5,Product_17,Sports,2,48.9,North America,97.8,2023-03,2023,1,Tuesday,March
2023-11-14,216,45,Product_30,Clothing,1,44.33,Europe,44.33,2023-11,2023,4,Tuesday,November
2023-12-22,617,48,Product_12,Home & Garden,1,15.68,Europe,15.68,2023-12,2023,4,Friday,December
2024-04-03,120,21,Product_37,Toys,3,40.06,South America,120.18,2024-04,2024,2,Wednesday,April
2023-08-13,157,30,Product_36,Sports,1,10.66,Asia,10.66,2023-08,2023,3,Sunday,August
2024-04-26,265,30,Product_32,Sports,3,29.17,Europe,87.51,2024-04,2024,2,Friday,April
2024-09-09,233,34,Product_5,Clothing,1,14.62,Asia,14.62,2024-09,2024,3,Monday,September
2024-06-11,731,2,Product_19,Toys,1,75.67,South America,75.67,2024-06,2024,2,Tuesday,June
2024-08-02,635,38,Product_11,Home & Garden,2,12.0,Asia,24.0,2024-08,2024,3,Friday,August
2023-03-18,422,28,Product_14,Books,1,11.56,North America,11.56,2023-03,2023,1,Saturday,March
2023-11-23,359,13,Product_22,Clothing,1,16.86,Europe,16.86,2023-11,2023,4,Thursday,November
2024-02-13,810,21,Product_33,Electronics,1,34.8,Europe,34.8,2024-02,2024,1,Tuesday,February
2023-07-20,322,2,Product_27,Toys,3,9.33,Asia,27.990000000000002,2023-07,2023,3,Thursday,July
2024-04-07,481,50,Product_23,Beauty,1,17.79,North America,17.79,2024-04,2024,2,Sunday,April
2023-03-11,213,7,Product_18,Toys,1,17.21,North America,17.21,2023-03,2023,1,Saturday,March
2024-12-07,301,9,Product_47,Clothing,4,44.12,Oceania,176.48,2024-12,2024,4,Saturday,December
2024-09-09,548,46,Product_40,Beauty,1,42.64,Asia,42.64,2024-09,2024,3,Monday,September
2024-05-29,946,42,Product_46,Beauty,2,50.72,Africa,101.44,2024-05,2024,2,Wednesday,May
2023-09-30,545,38,Product_21,Toys,1,58.55,Europe,58.55,2023-09,2023,3,Saturday,September
2023-08-03,103,39,Product_14,Toys,1,3.98,Asia,3.98,2023-08,2023,3,Thursday,August
2023-02-06,635,9,Product_38,Toys,3,41.16,Oceania,123.47999999999999,2023-02,2023,1,Monday,February
2024-07-01,814,22,Product_35,Electronics,2,67.69,North America,135.38,2024-07,2024,3,Monday,July
2024-06-23,616,34,Product_32,Toys,1,74.37,North America,74.37,2024-06,2024,2,Sunday,June
2023-01-07,330,19,Product_24,Electronics,3,11.81,Oceania,35.43,2023-01,2023,1,Saturday,January
2023-05-29,93,34,Product_12,Toys,2,18.7,Asia,37.4,2023-05,2023,2,Monday,May
2023-09-02,183,9,Product_28,Beauty,1,143.96,Asia,143.96,2023-09,2023,3,Saturday,September
2024-03-25,501,35,Product_13,Toys,3,80.41,Asia,241.23,2024-03,2024,1,Monday,March
2024-03-23,362,38,Product_50,Toys,2,14.49,North America,28.98,2024-03,2024,1,Saturday,March
2023-03-20,526,5,Product_49,Beauty,1,56.62,North America,56.62,2023-03,2023,1,Monday,March
2024-03-10,955,49,Product_39,Toys,1,40.34,South America,40.34,2024-03,2024,1,Sunday,March
2023-09-14,361,2,Product_48,Clothing,1,24.85,South America,24.85,2023-09,2023,3,Thursday,September
2023-06-18,81,12,Product_2,Electronics,3,20.02,Oceania,60.06,2023-06,2023,2,Sunday,June
2024-04-25,503,50,Product_21,Toys,1,45.91,North America,45.91,2024-04,2024,2,Thursday,April
2023-01-23,681,8,Product_32,Books,2,27.18,Oceania,54.36,2023-01,2023,1,Monday,January
2023-06-01,598,5,Product_25,Home & Garden,1,16.22,Europe,16.22,2023-06,2023,2,Thursday,June
2024-08-06,829,44,Product_18,Beauty,5,34.28,North America,171.4,2024-08,2024,3,Tuesday,August
2023-07-13,516,16,Product_12,Electronics,1,53.27,North America,53.27,2023-07,2023,3,Thursday,July
2024-04-02,422,40,Product_27,Clothing,2,86.19,Africa,172.38,2024-04,2024,2,Tuesday,April
2024-08-06,91,14,Product_41,Home & Garden,1,72.69,Oceania,72.69,2024-08,2024,3,Tuesday,August
2024-06-21,214,7,Product_15,Beauty,1,59.05,Asia,59.05,2024-06,2024,2,Friday,June
2024-06-26,89,8,Product_12,Beauty,4,34.68,South America,138.72,2024-06,2024,2,Wednesday,June
2023-10-12,719,21,Product_2,Clothing,4,42.12,North America,168.48,2023-10,2023,4,Thursday,October
2024-01-18,114,41,Product_5,Sports,2,62.98,Africa,125.96,2024-01,2024,1,Thursday,January
2024-03-29,239,8,Product_43,Clothing,1,61.73,Africa,61.73,2024-03,2024,1,Friday,March
2024-01-29,558,25,Product_6,Electronics,2,58.24,North America,116.48,2024-01,2024,1,Monday,January
2024-03-23,135,48,Product_25,Electronics,2,55.87,Africa,111.74,2024-03,2024,1,Saturday,March
2024-08-23,954,3,Product_12,Books,1,16.91,Asia,16.91,2024-08,2024,3,Friday,August
2024-09-03,784,37,Product_29,Beauty,2,55.03,South America,110.06,2024-09,2024,3,Tuesday,September
2023-09-28,437,26,Product_46,Toys,1,16.12,Asia,16.12,2023-09,2023,3,Thursday,September
2023-01-20,338,19,Product_3,Toys,4,13.6,South America,54.4,2023-01,2023,1,Friday,January
2024-11-01,503,32,Product_13,Beauty,3,43.47,South America,130.41,2024-11,2024,4,Friday,November
2023-05-10,938,7,Product_47,Books,1,3.04,Europe,3.04,2023-05,2023,2,Wednesday,May
2023-03-22,961,36,Product_43,Electronics,3,83.63,Asia,250.89,2023-03,2023,1,Wednesday,March
2024-08-25,664,3,Product_38,Clothing,5,28.78,Asia,143.9,2024-08,2024,3,Sunday,August
2023-03-04,336,43,Product_41,Clothing,1,122.04,Africa,122.04,2023-03,2023,1,Saturday,March
2023-08-29,676,43,Product_1,Home & Garden,1,59.1,Europe,59.1,2023-08,2023,3,Tuesday,August
2024-09-29,794,48,Product_17,Electronics,5,13.41,North America,67.05,2024-09,2024,3,Sunday,September
2024-07-07,457,13,Product_43,Clothing,1,111.58,Oceania,111.58,2024-07,2024,3,Sunday,July
2024-09-25,794,34,Product_50,Clothing,2,97.6,Asia,195.2,2024-09,2024,3,Wednesday,September
2023-03-16,93,34,Product_37,Clothing,3,40.35,Africa,121.05000000000001,2023-03,2023,1,Thursday,March
2024-12-24,499,7,Product_43,Toys,1,31.83,Oceania,31.83,2024-12,2024,4,Tuesday,December
2024-08-13,548,5,Product_3,Books,2,116.86,North America,233.72,2024-08,2024,3,Tuesday,August
2024-05-08,827,23,Product_11,Clothing,1,12.09,Oceania,12.09,2024-05,2024,2,Wednesday,May
2024-09-29,442,3,Product_50,Sports,2,87.63,Europe,175.26,2024-09,2024,3,Sunday,September
2024-07-18,485,43,Product_4,Clothing,1,96.59,South America,96.59,2024-07,2024,3,Thursday,July
2023-07-28,563,17,Product_36,Sports,3,41.89,Oceania,125.67,2023-07,2023,3,Friday,July
2023-01-18,750,16,Product_47,Beauty,1,40.21,Asia,40.21,2023-01,2023,1,Wednesday,January
2024-06-16,238,2,Product_5,Electronics,1,35.27,Oceania,35.27,2024-06,2024,2,Sunday,June
2023-06-01,794,8,Product_12,Beauty,2,41.55,North America,83.1,2023-06,2023,2,Thursday,June
2024-10-15,762,10,Product_50,Clothing,1,37.21,Asia,37.21,2024-10,2024,4,Tuesday,October
2024-01-30,191,42,Product_49,Sports,1,20.15,Africa,20.15,2024-01,2024,1,Tuesday,January
2023-12-23,311,36,Product_7,Clothing,3,49.78459523809524,North America,149.35378571428572,2023-12,2023,4,Saturday,December
2024-11-06,457,39,Product_23,Sports,4,21.9,Asia,87.6,2024-11,2024,4,Wednesday,November
2024-03-15,633,10,Product_48,Home & Garden,2,63.49,Europe,126.98,2024-03,2024,1,Friday,March
2024-06-26,608,2,Product_24,Sports,2,136.35,Asia,272.7,2024-06,2024,2,Wednesday,June
2023-04-09,513,23,Product_3,Electronics,5,15.34,Asia,76.7,2023-04,2023,2,Sunday,April
2024-04-18,139,5,Product_7,Books,2,33.38,Africa,66.76,2024-04,2024,2,Thursday,April
2024-09-28,646,6,Product_5,Beauty,2,12.98,Asia,25.96,2024-09,2024,3,Saturday,September
2023-05-13,799,42,Product_31,Sports,1,27.64,South America,27.64,2023-05,2023,2,Saturday,May
2023-10-15,821,49,Product_3,Toys,1,83.79,Oceania,83.79,2023-10,2023,4,Sunday,October
2023-01-03,545,30,Product_26,Clothing,1,30.19,North America,30.19,2023-01,2023,1,Tuesday,January
2024-01-27,357,33,Product_15,Electronics,3,67.65,Oceania,202.95000000000002,2024-01,2024,1,Saturday,January
2023-08-18,91,20,Product_4,Beauty,1,35.33,Asia,35.33,2023-08,2023,3,Friday,August
2024-01-08,17,6,Product_47,Books,1,27.81,North America,27.81,2024-01,2024,1,Monday,January
2023-06-15,357,42,Product_34,Toys,5,15.22,Europe,76.10000000000001,2023-06,2023,2,Thursday,June
2023-08-24,323,32,Product_23,Electronics,1,19.28,Oceania,19.28,2023-08,2023,3,Thursday,August
2023-12-31,486,13,Product_15,Clothing,3,29.52,Africa,88.56,2023-12,2023,4,Sunday,December
2024-02-25,832,24,Product_45,Clothing,1,168.61,Europe,168.61,2024-02,2024,1,Sunday,February
2024-08-05,652,1,Product_43,Sports,1,31.2,North America,31.2,2024-08,2024,3,Monday,August
2023-08-03,537,25,Product_3,Home & Garden,1,72.56,Africa,72.56,2023-08,2023,3,Thursday,August
2024-05-18,71,1,Product_34,Toys,1,122.34,South America,122.34,2024-05,2024,2,Saturday,May
2023-12-31,280,24,Product_3,Books,1,186.02,North America,186.02,2023-12,2023,4,Sunday,December
2024-08-16,992,30,Product_25,Electronics,2,49.78459523809524,Africa,99.56919047619049,2024-08,2024,3,Friday,August
2024-12-27,543,2,Product_2,Sports,3,61.9,North America,185.7,2024-12,2024,4,Friday,December
2024-11-18,49,40,Product_15,Beauty,1,15.42,Africa,15.42,2024-11,2024,4,Monday,November
2023-06-30,352,33,Product_6,Clothing,1,146.34,Africa,146.34,2023-06,2023,2,Friday,June
2023-08-06,211,35,Product_45,Home & Garden,1,53.34,Asia,53.34,2023-08,2023,3,Sunday,August
2024-10-03,329,33,Product_19,Beauty,5,16.03,Asia,80.15,2024-10,2024,4,Thursday,October
2024-01-25,657,18,Product_8,Books,3,86.61,Asia,259.83,2024-01,2024,1,Thursday,January
2024-09-22,407,23,Product_44,Home & Garden,3,59.62,Europe,178.85999999999999,2024-09,2024,3,Sunday,September
2024-01-12,866,42,Product_3,Books,3,72.47,Oceania,217.41,2024-01,2024,1,Friday,January
2024-06-12,271,26,Product_45,Clothing,1,14.61,South America,14.61,2024-06,2024,2,Wednesday,June
2023-12-28,812,32,Product_35,Electronics,4,46.86,Asia,187.44,2023-12,2023,4,Thursday,December
2023-01-06,570,36,Product_37,Sports,2,16.97,Oceania,33.94,2023-01,2023,1,Friday,January
2024-08-15,431,46,Product_41,Toys,1,40.15,North America,40.15,2024-08,2024,3,Thursday,August
2024-12-20,57,25,Product_6,Beauty,1,47.39,Asia,47.39,2024-12,2024,4,Friday,December
2024-01-25,641,23,Product_41,Electronics,2,33.33,South America,66.66,2024-01,2024,1,Thursday,January
2023-02-07,945,43,Product_10,Books,2,75.44,Africa,150.88,2023-02,2023,1,Tuesday,February
2024-09-19,315,34,Product_30,Beauty,4,51.95,South America,207.8,2024-09,2024,3,Thursday,September
2024-02-14,807,45,Product_42,Home & Garden,2,36.98,Africa,73.96,2024-02,2024,1,Wednesday,February
2024-03-09,635,25,Product_42,Clothing,1,37.33,Africa,37.33,2024-03,2024,1,Saturday,March
2024-03-16,534,11,Product_29,Toys,2,46.56,Asia,93.12,2024-03,2024,1,Saturday,March
2023-10-13,862,18,Product_43,Beauty,3,93.15,Asia,279.45000000000005,2023-10,2023,4,Friday,October
2024-11-23,911,42,Product_39,Books,1,64.19,South America,64.19,2024-11,2024,4,Saturday,November
2023-10-01,444,47,Product_33,Home & Garden,1,24.22,Europe,24.22,2023-10,2023,4,Sunday,October
2023-12-20,947,7,Product_11,Books,1,11.71,Asia,11.71,2023-12,2023,4,Wednesday,December
2024-02-12,917,18,Product_14,Clothing,3,57.85,Europe,173.55,2024-02,2024,1,Monday,February
2024-03-13,763,22,Product_20,Sports,1,100.82,Asia,100.82,2024-03,2024,1,Wednesday,March
2024-04-17,341,31,Product_40,Clothing,4,11.18,Europe,44.72,2024-04,2024,2,Wednesday,April
2023-08-15,382,24,Product_35,Toys,1,20.22,Europe,20.22,2023-08,2023,3,Tuesday,August
2024-11-16,132,7,Product_10,Toys,3,82.54,Europe,247.62,2024-11,2024,4,Saturday,November
2023-09-08,376,29,Product_18,Books,1,25.93,South America,25.93,2023-09,2023,3,Friday,September
2024-09-03,39,8,Product_42,Clothing,2,62.15,Africa,124.3,2024-09,2024,3,Tuesday,September
2023-08-06,45,23,Product_30,Toys,2,1.84,Europe,3.68,2023-08,2023,3,Sunday,August
2024-07-25,819,1,Product_34,Books,2,38.51,Oceania,77.02,2024-07,2024,3,Thursday,July
2024-08-25,547,36,Product_38,Home & Garden,2,31.39,Africa,62.78,2024-08,2024,3,Sunday,August
2024-12-31,432,3,Product_41,Electronics,3,88.28,South America,264.84000000000003,2024-12,2024,4,Tuesday,December
2023-05-16,68,26,Product_15,Beauty,2,51.37,Africa,102.74,2023-05,2023,2,Tuesday,May
2024-03-24,321,17,Product_22,Home & Garden,1,99.12,North America,99.12,2024-03,2024,1,Sunday,March
2024-10-17,196,34,Product_1,Sports,1,7.09,South America,7.09,2024-10,2024,4,Thursday,October
2024-07-03,944,29,Product_26,Beauty,1,88.71,North America,88.71,2024-07,2024,3,Wednesday,July
2023-01-04,707,50,Product_23,Sports,1,3.9,North America,3.9,2023-01,2023,1,Wednesday,January
2023-03-27,598,11,Product_24,Sports,3,46.26,Europe,138.78,2023-03,2023,1,Monday,March
2024-02-08,681,36,Product_37,Beauty,2,68.06,Africa,136.12,2024-02,2024,1,Thursday,February
2023-09-07,3,43,Product_33,Books,1,45.41,Oceania,45.41,2023-09,2023,3,Thursday,September
2024-12-07,535,14,Product_6,Electronics,3,44.96,Asia,134.88,2024-12,2024,4,Saturday,December
2024-11-26,46,36,Product_13,Sports,1,88.12,Asia,88.12,2024-11,2024,4,Tuesday,November
2023-07-25,722,19,Product_19,Electronics,3,27.03,North America,81.09,2023-07,2023,3,Tuesday,July
2024-09-27,501,30,Product_28,Electronics,2,11.25,North America,22.5,2024-09,2024,3,Friday,September
2023-05-15,804,29,Product_29,Clothing,4,27.52,North America,110.08,2023-05,2023,2,Monday,May
2023-11-23,890,34,Product_3,Home & Garden,6,29.53,South America,177.18,2023-11,2023,4,Thursday,November
2023-09-14,185,12,Product_27,Electronics,2,15.79,Oceania,31.58,2023-09,2023,3,Thursday,September
2024-02-18,596,47,Product_22,Sports,3,12.85,Africa,38.55,2024-02,2024,1,Sunday,February
2023-07-02,725,39,Product_13,Electronics,2,79.16,South America,158.32,2023-07,2023,3,Sunday,July
2024-09-18,359,14,Product_7,Home & Garden,1,119.17,Oceania,119.17,2024-09,2024,3,Wednesday,September
2024-05-23,657,37,Product_19,Clothing,1,22.91,Africa,22.91,2024-05,2024,2,Thursday,May
2023-11-10,220,15,Product_20,Toys,1,112.32,South America,112.32,2023-11,2023,4,Friday,November
2024-01-02,196,24,Product_44,Sports,2,64.08,Africa,128.16,2024-01,2024,1,Tuesday,January
2024-11-28,234,39,Product_46,Books,3,41.47,Africa,124.41,2024-11,2024,4,Thursday,November
2023-05-30,624,35,Product_39,Books,2,56.09,Asia,112.18,2023-05,2023,2,Tuesday,May
2023-01-07,152,3,Product_6,Electronics,2,50.56,Asia,101.12,2023-01,2023,1,Saturday,January
2024-03-01,62,3,Product_43,Electronics,2,95.19,South America,190.38,2024-03,2024,1,Friday,March
2024-01-08,857,35,Product_39,Sports,2,15.26,Europe,30.52,2024-01,2024,1,Monday,January
2024-02-14,738,2,Product_28,Home & Garden,1,131.2,South America,131.2,2024-02,2024,1,Wednesday,February
2024-01-26,328,32,Product_11,Clothing,1,29.3,Oceania,29.3,2024-01,2024,1,Friday,January
2023-01-01,850,8,Product_29,Beauty,2,59.53,Asia,119.06,2023-01,2023,1,Sunday,January
2023-09-12,79,43,Product_34,Beauty,2,20.63,Africa,41.26,2023-09,2023,3,Tuesday,September
2023-07-23,658,31,Product_15,Books,1,19.21,Asia,19.21,2023-07,2023,3,Sunday,July
2023-07-06,8,48,Product_33,Books,3,4.14,Europe,12.419999999999998,2023-07,2023,3,Thursday,July
2023-08-25,589,31,Product_39,Toys,1,152.29,Asia,152.29,2023-08,2023,3,Friday,August
2024-09-21,862,48,Product_34,Beauty,1,33.48,South America,33.48,2024-09,2024,3,Saturday,September
2024-06-17,931,49,Product_15,Books,2,123.0,Asia,246.0,2024-06,2024,2,Monday,June
2023-05-31,970,22,Product_47,Toys,2,111.02,Africa,222.04,2023-05,2023,2,Wednesday,May
2024-08-15,591,21,Product_1,Home & Garden,3,30.54,Oceania,91.62,2024-08,2024,3,Thursday,August
2023-09-09,190,22,Product_36,Books,1,33.21,Oceania,33.21,2023-09,2023,3,Saturday,September
2024-07-09,806,21,Product_4,Toys,4,56.7,North America,226.8,2024-07,2024,3,Tuesday,July
2024-02-18,715,41,Product_31,Toys,3,49.78459523809524,Africa,149.35378571428572,2024-02,2024,1,Sunday,February
2024-12-26,539,34,Product_30,Home & Garden,6,30.05,South America,180.3,2024-12,2024,4,Thursday,December
2023-05-31,413,29,Product_50,Books,2,12.75,Asia,25.5,2023-05,2023,2,Wednesday,May
2024-02-16,952,28,Product_25,Books,3,6.01,South America,18.03,2024-02,2024,1,Friday,February
2024-12-01,478,2,Product_16,Electronics,3,26.67,Asia,80.01,2024-12,2024,4,Sunday,December
2024-09-01,588,45,Product_27,Clothing,2,24.2,South America,48.4,2024-09,2024,3,Sunday,September
