Date,CustomerID,ProductID,ProductName,Category,Quantity,Price,CustomerRegion
2024-08-19,48,39,Product_3,Sports,3,94.29,Asia
2024-08-22,648,48,Product_39,Clothing,1,27.88,Europe
2024-03-11,496,12,Product_38,Home & Garden,3,79.62,Asia
2024-05-13,966,48,Product_7,Toys,7,119.89,Asia
2023-10-25,333,47,Product_12,Electronics,1,32.96,Asia
2024-11-25,599,15,Product_31,Sports,1,78.97,Europe
2024-01-15,692,37,Product_27,Clothing,3,94.04,Oceania
2023-03-10,411,1,Product_44,Beauty,2,16.64,Africa
2024-06-17,72,3,Product_38,Books,2,20.49,South America
2024-02-13,991,42,Product_47,Sports,3,25.99,Oceania
2023-01-03,372,16,Product_2,Toys,2,103.98,North America
2024-12-29,214,16,Product_30,Clothing,9,18.59,South America
2023-06-04,842,10,Product_11,Electronics,2,12.66,Europe
2023-08-08,744,49,Product_38,Toys,1,43.84,North America
2024-06-13,755,36,Product_32,Home & Garden,2,7.61,Oceania
2023-06-14,208,25,Product_38,Sports,3,3.5,South America
2024-07-14,166,2,Product_9,Beauty,3,65.66,Asia
2024-09-15,666,50,Product_29,Books,1,26.23,Oceania
2024-11-01,705,39,Product_34,Toys,3,,Africa
2024-12-01,411,16,Product_45,Books,3,77.03,Asia
2024-10-25,906,15,Product_38,Home & Garden,2,29.2,Asia
2024-08-18,139,50,Product_27,Sports,2,24.05,Africa
2024-09-11,721,37,Product_49,Toys,1,30.3,North America
2023-08-24,389,9,Product_1,Toys,1,9.52,Asia
2023-11-15,971,17,Product_31,Clothing,4,44.28,Oceania
2024-04-04,136,18,Product_28,Clothing,1,28.76,South America
2023-03-28,189,39,Product_40,Home & Garden,2,28.04,Asia
2024-02-28,82,31,Product_37,Sports,1,23.52,Oceania
2024-01-01,694,19,Product_30,Clothing,1,34.3,Asia
2024-05-14,662,17,Product_11,Toys,1,18.43,Africa
2023-05-20,909,11,Product_31,Books,3,79.88,Oceania
2024-07-14,923,12,Product_29,Beauty,1,31.72,Europe
2024-10-08,416,33,Product_18,Books,1,117.56,Europe
2024-12-23,897,7,Product_22,Clothing,1,56.99,Europe
2024-06-07,168,23,Product_14,Clothing,1,55.02,North America
2023-02-26,135,46,Product_24,Electronics,1,45.01,South America
2023-06-12,414,50,Product_25,Beauty,2,85.23,Oceania
2024-08-14,35,25,Product_15,Books,1,38.22,Oceania
2024-06-08,174,12,Product_15,Toys,3,39.67,Europe
2023-06-04,567,42,Product_4,Home & Garden,5,75.14,Europe
2024-06-24,701,44,Product_5,Books,2,94.24,North America
2024-01-13,918,10,Product_29,Books,3,65.23,North America
2024-08-06,293,5,Product_26,Beauty,1,67.56,Africa
2023-06-15,503,29,Product_46,Home & Garden,3,151.19,South America
2023-05-31,620,25,Product_37,Home & Garden,1,48.6,Oceania
2023-08-08,7,24,Product_41,Clothing,1,34.57,Africa
2023-08-03,959,50,Product_25,Sports,2,86.95,North America
2023-10-01,890,21,Product_24,Home & Garden,4,21.78,Oceania
2024-04-03,990,36,Product_25,Toys,3,25.89,Africa
2023-07-16,936,44,Product_38,Toys,3,82.1,North America
2024-03-07,926,43,Product_7,Beauty,2,27.3,Europe
2024-05-07,43,9,Product_48,Sports,2,22.34,Asia
2023-03-23,827,41,Product_13,Beauty,5,70.5,Asia
2024-02-15,892,31,Product_27,Beauty,1,32.52,Africa
2023-08-19,669,49,Product_39,Toys,1,22.17,Europe
2023-09-22,271,20,Product_48,Clothing,1,21.41,Asia
2023-09-03,141,40,Product_41,Sports,2,18.97,Oceania
2023-03-19,813,8,Product_27,Books,1,12.85,South America
2023-10-24,352,24,Product_11,Sports,3,63.32,Africa
2024-10-10,189,7,Product_38,Toys,1,71.84,North America
2024-05-31,916,38,Product_37,Electronics,1,105.95,Africa
2024-12-08,505,22,Product_14,Home & Garden,3,53.7,South America
2023-07-05,233,2,Product_1,Toys,6,77.73,Europe
2023-07-17,14,37,Product_40,Clothing,3,80.21,South America
2023-02-24,761,16,Product_22,Beauty,3,40.31,North America
2024-05-31,45,46,Product_36,Electronics,1,35.42,Africa
2023-03-29,240,42,Product_2,Beauty,3,43.71,Asia
2024-09-19,771,46,Product_6,Electronics,2,28.2,Europe
2024-11-25,714,19,Product_23,Toys,1,37.93,Europe
2023-04-06,865,9,Product_29,Toys,5,130.48,South America
2024-08-24,600,19,Product_20,Books,1,54.06,Asia
2024-09-01,921,40,Product_21,Sports,3,28.48,Africa
2024-07-21,869,50,Product_41,Home & Garden,1,78.46,Asia
2023-01-22,431,30,Product_39,Home & Garden,3,22.92,Africa
2024-03-07,879,2,Product_35,Home & Garden,3,59.18,Asia
2023-12-25,887,32,Product_2,Toys,3,12.3,North America
2023-08-02,648,47,Product_24,Sports,1,38.09,South America
2024-06-07,980,20,Product_4,Beauty,1,186.84,North America
2023-06-01,522,38,Product_43,Electronics,3,93.13,Africa
2024-06-05,374,43,Product_16,Toys,1,35.07,Asia
2023-03-13,160,23,Product_17,Beauty,4,60.36,Africa
2023-04-22,172,29,Product_17,Clothing,2,61.83,South America
2024-03-13,532,15,Product_29,Sports,2,53.91,Africa
2023-02-01,555,36,Product_34,Electronics,1,135.71,Europe
2023-04-09,271,7,Product_13,Clothing,1,19.98,South America
2024-08-17,785,1,Product_13,Home & Garden,1,13.1,Europe
2024-10-25,244,49,Product_5,Beauty,3,102.48,Oceania
2024-07-30,160,28,Product_18,Toys,1,39.0,Oceania
2023-01-14,300,41,Product_9,Toys,1,23.95,South America
2023-11-29,355,47,Product_15,Books,4,25.64,North America
2024-10-30,22,19,Product_9,Electronics,2,56.41,South America
2024-04-09,164,8,Product_13,Beauty,3,116.41,South America
2023-09-16,542,18,Product_6,Home & Garden,1,94.31,North America
2023-02-26,869,49,Product_10,Sports,2,43.69,North America
2024-04-22,985,14,Product_24,Books,4,60.62,Oceania
2024-07-18,732,18,Product_7,Toys,2,58.95,Africa
2023-08-09,666,38,Product_3,Sports,1,47.81,Asia
2023-06-30,311,45,Product_2,Books,2,33.43,Europe
2023-10-22,52,12,Product_40,Home & Garden,2,50.04,Europe
2024-04-13,106,24,Product_9,Toys,3,56.86,North America
2024-10-01,389,6,Product_10,Books,2,43.13,South America
2024-05-22,734,42,Product_38,Clothing,2,76.08,Oceania
2024-09-03,178,40,Product_38,Sports,3,42.42,North America
2023-10-26,861,38,Product_3,Beauty,3,33.26,North America
2024-12-13,535,40,Product_2,Clothing,6,62.51,Oceania
2023-02-04,784,31,Product_18,Beauty,2,22.55,South America
2023-11-08,642,26,Product_23,Sports,3,68.29,Oceania
2023-01-14,501,14,Product_12,Sports,1,64.34,Europe
2024-07-31,791,4,Product_20,Electronics,2,11.6,Europe
2024-05-02,750,24,Product_18,Beauty,3,106.27,Europe
2023-03-09,492,34,Product_1,Toys,2,87.48,South America
2023-02-04,371,43,Product_4,Electronics,4,44.81,Asia
2024-04-25,823,12,Product_19,Home & Garden,1,37.93,Europe
2023-08-09,497,48,Product_48,Beauty,1,27.42,Asia
2024-05-10,22,4,Product_8,Home & Garden,2,44.02,South America
2023-07-31,750,8,Product_27,Clothing,1,62.75,South America
2024-07-07,110,41,Product_50,Home & Garden,1,16.01,Oceania
2023-08-27,930,20,Product_17,Books,2,48.04,Europe
2023-10-19,885,35,Product_30,Beauty,4,38.61,Europe
2023-01-25,690,45,Product_31,Home & Garden,1,40.22,South America
2024-02-12,490,31,Product_19,Books,3,88.6,Europe
2023-09-05,624,5,Product_19,Books,2,39.73,Oceania
2024-05-08,186,24,Product_37,Sports,2,35.99,North America
2023-06-07,360,3,Product_23,Sports,6,67.6,Europe
2023-03-21,987,4,Product_19,Sports,1,51.87,Asia
2024-02-17,299,39,Product_9,Beauty,4,10.17,Oceania
2023-06-10,390,12,Product_7,Sports,1,31.76,North America
2024-03-16,916,21,Product_19,Beauty,1,12.67,Africa
2024-03-18,218,3,Product_31,Clothing,3,15.05,Europe
2024-08-09,891,20,Product_13,Books,2,67.68,Africa
2023-03-28,692,5,Product_22,Electronics,3,45.71,South America
2023-02-01,912,39,Product_1,Sports,1,59.46,Europe
2023-09-02,20,18,Product_18,Clothing,1,103.8,Asia
2024-12-05,823,3,Product_44,Beauty,6,41.64,Europe
2024-09-29,666,6,Product_38,Home & Garden,5,27.07,Oceania
2024-06-01,633,30,Product_37,Electronics,2,70.05,North America
2023-02-11,590,17,Product_30,Books,4,49.45,North America
2023-10-10,155,46,Product_31,Sports,2,16.19,Oceania
2024-04-17,819,11,Product_44,Books,1,12.7,South America
2024-09-06,488,44,Product_34,Toys,2,44.1,Africa
2024-05-15,209,30,Product_48,Toys,1,23.1,Asia
2023-11-25,326,26,Product_38,Toys,3,,Oceania
2023-11-22,267,30,Product_35,Beauty,3,46.95,Asia
2023-03-26,892,21,Product_9,Sports,1,31.57,Oceania
2023-04-19,365,24,Product_38,Beauty,1,39.25,Oceania
2024-04-18,61,26,Product_12,Clothing,4,,Oceania
2023-11-16,871,33,Product_29,Home & Garden,1,38.67,Africa
2024-01-02,336,40,Product_24,Sports,2,,Asia
2023-12-08,854,27,Product_33,Sports,7,30.8,Europe
2024-08-07,55,38,Product_46,Electronics,1,88.69,Asia
2024-05-04,656,25,Product_35,Books,6,4.82,Asia
2024-07-05,215,41,Product_48,Books,3,52.67,Oceania
2023-10-29,650,33,Product_38,Electronics,1,28.79,Oceania
2023-07-06,666,44,Product_20,Home & Garden,2,20.46,South America
2023-10-30,930,13,Product_44,Electronics,6,49.71,South America
2024-07-08,66,4,Product_45,Beauty,2,64.23,South America
2023-02-04,865,21,Product_45,Beauty,3,57.65,Africa
2023-05-22,646,16,Product_41,Home & Garden,4,22.86,Europe
2023-10-18,543,15,Product_11,Electronics,3,75.48,Asia
2023-06-29,593,34,Product_46,Electronics,4,79.81,Oceania
2023-11-12,172,22,Product_6,Home & Garden,1,87.42,Oceania
2024-05-16,616,9,Product_24,Books,1,31.23,Africa
2023-04-13,226,33,Product_32,Home & Garden,4,35.31,Africa
2023-08-20,956,29,Product_20,Sports,2,40.11,South America
2024-06-20,525,17,Product_12,Books,1,74.2,North America
2024-05-29,833,15,Product_50,Home & Garden,2,5.91,Africa
2023-04-16,615,23,Product_40,Books,1,93.3,Asia
2024-12-15,987,34,Product_18,Books,3,107.0,Europe
2023-02-26,729,10,Product_41,Clothing,5,33.0,Africa
2023-02-25,879,8,Product_5,Sports,1,62.94,North America
2024-02-10,981,43,Product_15,Electronics,1,109.06,South America
2023-11-29,495,49,Product_13,Clothing,6,39.11,Europe
2023-09-18,147,10,Product_9,Electronics,2,38.35,Oceania
2024-03-19,118,5,Product_33,Books,3,32.93,Africa
2023-10-10,844,46,Product_28,Home & Garden,4,32.21,Asia
2024-05-19,293,50,Product_30,Electronics,1,69.82,Asia
2023-01-24,919,45,Product_48,Toys,2,57.14,Oceania
2023-01-18,5,5,Product_8,Electronics,1,11.03,Europe
2024-08-02,114,22,Product_20,Toys,1,60.6,Asia
2023-10-03,83,29,Product_45,Beauty,1,45.59,North America
2023-12-02,570,23,Product_33,Books,3,84.07,North America
2023-03-30,334,40,Product_41,Toys,1,82.36,South America
2023-10-17,830,38,Product_17,Toys,2,23.39,Africa
2023-01-21,188,22,Product_13,Toys,2,9.06,South America
2024-12-13,576,30,Product_6,Electronics,6,82.27,South America
2024-10-10,255,30,Product_44,Beauty,2,10.68,Europe
2023-01-30,995,38,Product_11,Beauty,1,66.89,South America
2024-05-31,845,12,Product_1,Home & Garden,1,82.67,Europe
2024-04-17,848,17,Product_28,Toys,1,22.3,Africa
2023-05-12,556,1,Product_49,Toys,2,57.86,Europe
2023-06-05,166,16,Product_24,Toys,2,25.28,Africa
2023-03-24,566,26,Product_11,Toys,1,27.19,Asia
2024-01-09,47,49,Product_18,Books,3,15.83,Asia
2023-03-20,597,21,Product_37,Home & Garden,1,13.41,Asia
2024-08-21,202,40,Product_41,Beauty,2,32.56,Asia
2023-12-11,643,21,Product_39,Beauty,3,13.89,North America
2024-08-24,162,27,Product_15,Sports,1,19.9,Oceania
2023-01-23,623,1,Product_32,Electronics,1,84.16,Europe
2024-01-29,665,18,Product_45,Clothing,2,57.5,Oceania
2024-04-01,978,8,Product_38,Toys,4,96.76,Europe
2023-05-06,58,49,Product_15,Sports,1,54.23,Europe
2024-11-30,957,35,Product_50,Beauty,1,47.21,South America
2024-01-06,899,19,Product_33,Clothing,3,,Oceania
2024-08-28,343,47,Product_19,Toys,1,21.44,South America
2024-06-25,225,6,Product_5,Toys,1,23.55,Oceania
2023-01-02,17,24,Product_12,Home & Garden,1,47.39,Oceania
2024-11-23,977,49,Product_25,Sports,1,25.12,Europe
2023-08-11,211,17,Product_6,Home & Garden,5,115.22,Europe
2023-08-22,1000,13,Product_2,Home & Garden,1,,Africa
2024-02-17,18,8,Product_27,Clothing,2,48.56,Oceania
2023-02-02,536,5,Product_21,Beauty,4,34.89,Oceania
2024-11-18,386,5,Product_47,Electronics,1,38.33,North America
2023-06-15,214,17,Product_16,Sports,1,34.05,Asia
2023-04-04,559,11,Product_27,Beauty,3,8.44,Europe
2024-02-08,303,41,Product_11,Clothing,1,,Oceania
2023-10-07,717,25,Product_37,Electronics,5,21.31,Africa
2024-07-01,330,29,Product_16,Beauty,1,30.61,South America
2024-06-04,919,7,Product_31,Sports,4,29.4,Asia
2024-05-31,861,39,Product_2,Electronics,1,27.29,Asia
2023-05-16,330,25,Product_11,Home & Garden,1,33.6,Oceania
2024-10-29,244,7,Product_35,Clothing,1,113.33,South America
2023-02-23,728,42,Product_29,Beauty,1,56.56,Asia
2023-11-18,594,39,Product_27,Beauty,1,66.08,Asia
2024-10-19,183,14,Product_8,Electronics,2,36.07,North America
2024-08-07,539,20,Product_38,Beauty,2,50.17,North America
2024-02-27,906,29,Product_40,Beauty,1,57.47,Oceania
2024-12-18,89,25,Product_32,Books,1,15.89,North America
2024-07-11,731,33,Product_33,Home & Garden,2,138.17,South America
2023-10-13,874,43,Product_38,Home & Garden,3,51.28,Oceania
2024-01-25,170,17,Product_31,Clothing,2,38.09,Europe
2024-08-02,820,24,Product_18,Books,6,26.25,Europe
2024-05-23,818,26,Product_7,Toys,3,65.27,Europe
2024-03-04,543,6,Product_45,Toys,2,52.35,Asia
2023-11-14,410,3,Product_15,Electronics,3,47.81,South America
2023-08-07,534,2,Product_7,Beauty,5,14.81,Europe
2023-03-16,138,22,Product_31,Electronics,1,28.19,Oceania
2023-11-05,528,28,Product_35,Clothing,1,40.07,Europe
2024-01-23,683,16,Product_49,Home & Garden,1,,Africa
2024-11-02,47,34,Product_27,Beauty,3,5.21,Oceania
2024-07-05,444,22,Product_9,Toys,3,45.21,Asia
2024-10-24,388,12,Product_49,Sports,1,20.48,Africa
2024-09-15,498,8,Product_10,Beauty,1,36.32,Europe
2024-03-26,317,39,Product_38,Books,1,15.93,South America
2023-01-26,779,34,Product_41,Clothing,1,146.59,North America
2023-04-16,901,9,Product_50,Clothing,1,26.81,Africa
2023-06-18,512,38,Product_48,Beauty,1,,Asia
2023-02-17,448,20,Product_37,Beauty,4,16.44,Oceania
2024-10-17,7,30,Product_2,Home & Garden,1,,Asia
2024-05-13,834,47,Product_40,Toys,3,19.61,Europe
2024-06-16,156,1,Product_14,Home & Garden,2,85.79,Europe
2024-01-28,348,28,Product_13,Clothing,1,17.15,Asia
2023-05-26,294,26,Product_38,Books,3,19.88,North America
2023-01-04,3,34,Product_42,Clothing,1,48.2,South America
2024-12-24,564,25,Product_10,Electronics,6,32.11,Africa
2024-10-21,740,30,Product_10,Beauty,1,7.21,Africa
2024-02-03,707,33,Product_38,Books,2,,Oceania
2024-09-22,2,4,Product_2,Beauty,1,,South America
2023-12-19,688,39,Product_6,Home & Garden,4,37.56,South America
2024-09-17,266,38,Product_13,Beauty,1,28.51,South America
2023-09-06,72,5,Product_36,Beauty,4,38.52,South America
2024-01-07,863,28,Product_42,Books,3,16.83,South America
2024-01-06,668,10,Product_23,Home & Garden,1,50.79,North America
2024-05-12,537,7,Product_2,Clothing,1,22.61,Asia
2023-04-07,697,40,Product_22,Beauty,3,52.02,North America
2024-01-16,722,9,Product_8,Electronics,3,30.67,Oceania
2023-11-11,208,45,Product_40,Clothing,4,67.42,Africa
2023-03-17,722,50,Product_19,Home & Garden,3,63.85,Oceania
2023-08-13,475,1,Product_44,Sports,1,155.28,North America
2023-08-14,143,4,Product_4,Electronics,1,24.17,North America
2023-07-25,918,48,Product_9,Toys,1,74.17,Oceania
2024-05-01,548,27,Product_17,Clothing,2,17.3,South America
2023-04-12,76,29,Product_30,Home & Garden,3,17.12,South America
2023-08-23,715,41,Product_35,Books,2,58.95,Asia
2023-08-16,706,24,Product_46,Sports,2,25.77,Africa
2023-04-28,845,50,Product_22,Home & Garden,1,42.81,Oceania
2024-01-23,931,33,Product_3,Books,2,48.95,South America
2023-05-08,717,22,Product_48,Home & Garden,3,34.56,Europe
2023-01-02,161,12,Product_48,Home & Garden,1,57.4,Africa
2023-12-13,594,4,Product_40,Toys,1,157.04,North America
2024-11-26,525,40,Product_22,Toys,3,28.09,Asia
2024-10-11,11,40,Product_38,Books,2,69.7,Asia
2024-09-03,444,4,Product_36,Electronics,2,16.85,South America
2024-07-07,863,12,Product_32,Electronics,3,39.66,Europe
2024-12-12,13,30,Product_1,Home & Garden,1,19.81,Europe
2024-09-02,732,12,Product_40,Electronics,4,154.63,North America
2023-09-23,761,36,Product_13,Home & Garden,2,27.42,South America
2024-10-10,171,24,Product_37,Electronics,3,83.13,Oceania
2023-02-21,94,21,Product_42,Home & Garden,1,31.21,Asia
2023-09-02,948,22,Product_45,Clothing,1,40.97,Africa
2023-06-23,975,26,Product_48,Electronics,1,107.52,North America
2023-08-27,462,19,Product_28,Clothing,2,10.89,Africa
2023-07-02,66,3,Product_36,Beauty,2,48.35,South America
2024-11-24,963,37,Product_44,Home & Garden,3,37.17,South America
2023-06-29,380,37,Product_46,Electronics,2,54.17,Europe
2023-11-26,637,34,Product_46,Books,3,61.91,North America
2024-02-18,228,9,Product_1,Toys,1,15.26,Europe
2023-06-30,30,12,Product_40,Books,1,61.71,Oceania
2023-11-15,174,45,Product_41,Electronics,4,28.29,Oceania
2023-09-06,693,17,Product_48,Sports,1,70.39,Africa
2024-10-03,633,4,Product_35,Clothing,1,12.56,Africa
2023-11-13,824,38,Product_35,Toys,1,103.62,South America
2024-08-04,238,11,Product_10,Home & Garden,4,48.2,Oceania
2024-07-15,717,33,Product_32,Home & Garden,2,59.94,South America
2024-09-13,765,49,Product_36,Toys,1,67.4,Asia
2024-08-22,971,45,Product_36,Electronics,4,23.77,Asia
2023-01-10,700,25,Product_19,Toys,2,67.39,Europe
2023-06-26,900,2,Product_49,Electronics,2,41.31,Europe
2024-04-24,981,30,Product_24,Home & Garden,1,40.51,Oceania
2024-04-17,524,41,Product_40,Home & Garden,2,16.48,Asia
2023-02-27,918,24,Product_34,Toys,1,23.59,South America
2024-09-19,610,47,Product_27,Clothing,1,49.0,Africa
2023-01-07,822,43,Product_20,Home & Garden,3,10.53,Europe
2024-09-24,521,19,Product_15,Sports,2,43.39,North America
2024-07-31,827,32,Product_47,Home & Garden,4,39.07,Europe
2024-11-11,214,31,Product_21,Toys,1,40.54,North America
2024-03-23,199,40,Product_42,Books,2,50.86,Oceania
2024-09-08,85,16,Product_30,Sports,4,31.54,Asia
2023-05-11,743,28,Product_31,Clothing,1,68.53,North America
2023-12-21,100,27,Product_40,Sports,1,58.93,Europe
2023-07-02,796,17,Product_18,Books,2,37.83,North America
2023-04-28,174,27,Product_26,Toys,2,32.14,North America
2024-05-07,6,1,Product_25,Books,6,25.64,Oceania
2024-01-08,653,23,Product_13,Home & Garden,2,18.67,South America
2024-09-06,276,7,Product_27,Toys,1,68.34,Africa
2023-06-22,332,13,Product_39,Home & Garden,1,30.46,Europe
2024-06-01,880,41,Product_15,Books,2,45.95,South America
2023-06-04,559,13,Product_23,Clothing,5,33.64,South America
2023-12-16,645,4,Product_45,Electronics,9,56.07,Africa
2024-04-16,46,31,Product_24,Toys,2,14.11,North America
2023-11-05,599,7,Product_12,Toys,1,84.14,South America
2023-05-04,754,7,Product_45,Electronics,1,44.03,Africa
2024-04-30,989,34,Product_39,Sports,3,31.93,Asia
2024-10-26,859,27,Product_12,Toys,1,82.52,Africa
2023-08-03,330,16,Product_43,Clothing,3,30.03,North America
2023-01-06,913,40,Product_35,Home & Garden,3,27.2,Europe
2023-07-12,750,20,Product_48,Home & Garden,1,63.45,Europe
2023-08-13,903,23,Product_11,Electronics,4,14.67,South America
2023-07-13,56,5,Product_17,Beauty,3,69.99,Africa
2024-09-29,519,30,Product_15,Home & Garden,5,99.49,Oceania
2023-01-22,289,50,Product_22,Sports,1,131.81,North America
2024-03-13,797,13,Product_26,Beauty,4,59.13,Africa
2024-11-10,203,6,Product_4,Sports,1,10.22,Africa
2023-08-30,502,3,Product_7,Beauty,1,61.74,Asia
2024-04-06,49,7,Product_26,Books,2,52.92,Europe
2024-06-13,874,1,Product_29,Sports,1,4.2,Europe
2023-08-17,284,28,Product_25,Electronics,1,39.84,Europe
2024-08-22,23,37,Product_11,Electronics,1,,Europe
2024-04-25,112,47,Product_18,Sports,1,47.46,North America
2024-04-05,812,26,Product_34,Beauty,3,28.69,North America
2023-08-02,508,28,Product_12,Electronics,1,43.74,North America
2023-08-06,617,13,Product_23,Toys,4,8.72,Europe
2023-07-10,252,34,Product_1,Books,3,95.84,Africa
2024-04-15,492,44,Product_16,Toys,2,38.06,North America
2023-05-17,219,6,Product_6,Home & Garden,1,67.69,Africa
2024-07-13,541,32,Product_25,Home & Garden,3,35.23,Africa
2023-03-11,328,1,Product_23,Sports,2,25.16,Europe
2023-12-01,20,42,Product_21,Beauty,1,26.52,Europe
2024-01-21,942,45,Product_34,Beauty,6,71.22,Asia
2023-05-28,207,40,Product_35,Books,3,76.19,Asia
2023-08-19,910,42,Product_15,Home & Garden,2,53.14,North America
2024-07-25,60,27,Product_43,Home & Garden,2,21.35,Oceania
2023-12-12,65,29,Product_25,Clothing,1,125.63,South America
2023-11-23,558,44,Product_27,Books,1,148.5,Africa
2024-08-31,232,30,Product_30,Toys,2,31.43,Africa
2023-05-05,80,15,Product_11,Home & Garden,2,19.47,Europe
2024-05-29,531,2,Product_17,Sports,1,31.56,Europe
2024-03-27,555,26,Product_49,Home & Garden,2,10.78,Oceania
2023-06-01,906,18,Product_45,Electronics,4,3.03,North America
2023-03-25,263,4,Product_10,Sports,1,22.37,North America
2024-01-23,812,15,Product_20,Clothing,3,26.73,South America
2023-08-22,66,38,Product_26,Toys,1,107.83,Oceania
2023-06-22,493,7,Product_41,Electronics,1,38.69,Oceania
2024-12-24,269,40,Product_21,Toys,4,34.6,Oceania
2023-06-29,438,50,Product_25,Books,2,75.79,North America
2023-06-12,878,30,Product_46,Toys,3,22.61,South America
2024-01-02,979,6,Product_38,Electronics,1,44.77,South America
2023-11-02,92,10,Product_14,Home & Garden,1,5.0,Asia
2024-08-29,661,33,Product_1,Beauty,1,60.23,Africa
